id,username,email,role,make,acceleration,top_speed,electric_range,total_power,total_torque,drive,battery_capacity,length,width,height,wheelbase,gross_vehicle_weight,max_payload,cargo_volume,seats,maintenance_cost,pincode,date,time,latitude,longitude,vehicle_status,battery_level,range
439,lindseygabriella,lindseygabriella@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3804.84,60201,2024-01-16,21:17:09,27.116584,-119.450626,0,28,126.0
440,brittanywalsh,brittanywalsh@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2949.61,03128,2024-11-11,16:50:15,-28.530757,-108.958571,1,97,436.5
441,wesley73,wesley73@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2822.44,61530,2024-10-06,02:02:45,-23.348967,-131.20402,1,40,188.0
442,knguyen,knguyen@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4859.15,48599,2024-11-08,02:07:27,89.703196,-90.179012,1,33,140.25
443,tbass,tbass@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4840.93,59619,2024-02-13,01:24:23,43.628779,-177.871825,1,22,99.0
444,richmondjames,richmondjames@gmail.com,Fleet Manager,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4999.44,86822,2024-05-11,12:42:09,56.037975,-63.175048,0,48,225.6
445,ccox,ccox@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3850.6,92249,2024-04-04,17:58:20,-19.322103,132.865688,0,60,270.0
446,iandersen,iandersen@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3080.64,40420,2024-04-18,04:50:05,68.314398,-108.078756,0,53,249.1
447,nathanbuchanan,nathanbuchanan@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4166.35,43103,2024-11-14,22:43:38,2.299375,-161.616826,1,83,390.1
448,uwalker,uwalker@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3019.95,54619,2024-07-20,03:09:06,-25.00751,156.191896,1,52,239.2
449,cochrancandice,cochrancandice@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1862.22,48532,2024-06-02,01:35:10,-11.088133,-145.963577,0,35,164.5
450,ujohnson,ujohnson@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3910.05,81506,2024-05-24,16:58:08,30.885031,-0.887522,1,15,67.5
451,hensoncolin,hensoncolin@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1931.77,15556,2024-04-14,02:19:39,39.59324,176.745943,0,35,164.5
452,carlos51,carlos51@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2458.51,26939,2024-04-21,00:20:11,6.304528,-53.097368,1,95,437.0
453,tnoble,tnoble@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4580.2,97590,2024-11-20,10:05:27,45.147498,147.000343,1,80,340.0
454,darrylevans,darrylevans@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3851.27,75332,2024-11-22,14:49:50,8.326908,177.515316,1,81,392.85
455,andreapowell,andreapowell@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2643.38,63314,2024-08-26,12:50:04,-69.112803,61.264878,1,12,54.0
456,amywhite,amywhite@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4689.8,90836,2024-11-24,15:18:40,31.493754,-137.297558,1,17,76.5
457,victoria21,victoria21@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2695.32,26527,2024-11-03,09:13:43,-66.085726,145.369586,0,19,80.75
458,christopher84,christopher84@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4286.89,59216,2024-06-04,19:00:54,83.863593,-16.667018,1,72,306.0
459,caitlin80,caitlin80@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2760.48,03672,2024-03-15,18:59:54,-0.581552,-71.081335,0,3,14.1
460,morrowchristopher,morrowchristopher@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1933.94,73859,2024-06-07,04:52:57,30.89045,-178.491622,1,43,182.75
461,kjohnson,kjohnson@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1772.65,36621,2024-11-21,07:01:01,-22.266471,-165.246457,1,77,327.25
462,matthewscott,matthewscott@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4440.52,94299,2024-07-14,06:53:49,-45.722738,-134.732098,0,94,441.8
463,williamlittle,williamlittle@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3895.27,73120,2024-09-03,10:40:56,-74.770991,-148.533586,1,35,157.5
464,ericchen,ericchen@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4698.88,49482,2024-11-10,04:30:30,27.464976,175.375543,1,31,145.7
465,ybarker,ybarker@gmail.com,Fleet Manager,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4707.24,35909,2024-08-10,05:45:56,-12.935187,-34.82235,0,39,183.3
466,smithjonathan,smithjonathan@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3375.28,54290,2024-08-07,05:01:58,-84.141695,97.27454,0,62,279.0
467,austin08,austin08@gmail.com,Fleet Manager,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3686.98,49507,2024-09-11,08:51:15,-0.532862,30.785461,1,85,412.25
468,burtonrachel,burtonrachel@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3551.89,66582,2024-05-28,00:03:46,-19.791921,44.633525,1,21,96.6
469,clarkkatherine,clarkkatherine@gmail.com,Fleet Manager,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3227.35,60282,2024-01-11,00:04:22,-33.603834,-89.707458,0,53,243.8
470,morrisongregory,morrisongregory@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4806.0,85673,2024-10-21,14:54:00,-75.126388,159.895105,1,2,9.4
471,mary53,mary53@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1152.27,65694,2024-08-04,14:15:00,58.713018,117.136817,1,12,55.2
472,george19,george19@gmail.com,Fleet Manager,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1616.25,90320,2024-08-25,19:24:59,69.558452,101.929981,1,56,238.0
473,kevinhudson,kevinhudson@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2709.15,56666,2024-05-22,13:50:43,62.763005,148.996455,0,16,75.2
474,brittneystevens,brittneystevens@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1924.69,41398,2024-01-27,17:25:54,33.288045,22.569589,1,72,338.4
475,katherine41,katherine41@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1961.92,22610,2024-09-13,09:47:52,-8.537152,-107.161727,0,30,145.5
476,williamsmichael,williamsmichael@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2246.75,47021,2024-09-15,18:16:05,83.540349,-164.997703,1,22,99.0
477,sdawson,sdawson@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3331.23,88057,2024-05-29,17:22:59,69.516002,-80.427417,1,92,432.4
478,wrightrichard,wrightrichard@gmail.com,Fleet Manager,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4385.42,20536,2024-03-11,04:57:06,-0.588298,112.13729,1,48,220.8
479,stephaniewatkins,stephaniewatkins@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,3895.47,45911,2024-06-03,04:58:18,-21.8164,-86.019493,0,73,343.1
480,kathleen99,kathleen99@gmail.com,Fleet Manager,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1962.64,06809,2024-01-12,18:49:36,22.140985,147.519322,0,32,150.4
481,joshuarollins,joshuarollins@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2252.71,94994,2024-05-23,18:22:52,-31.471604,82.401037,1,38,178.6
482,hpruitt,hpruitt@gmail.com,Fleet Manager,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4270.89,98168,2024-10-07,23:53:53,34.103666,98.810383,1,28,119.0
483,vjones,vjones@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2176.16,11055,2024-07-17,01:46:41,-76.271057,175.608019,0,72,324.0
484,conradadrian,conradadrian@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1607.98,29723,2024-07-23,08:53:18,-41.827363,-130.819199,0,45,218.25
485,johnmedina,johnmedina@gmail.com,Fleet Manager,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2613.87,30532,2024-10-05,16:36:12,-11.73866,-116.872581,0,77,327.25
486,qmitchell,qmitchell@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4126.54,94632,2024-10-02,12:31:52,-79.615896,-114.008562,1,27,124.2
487,kevinblankenship,kevinblankenship@gmail.com,Fleet Manager,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2226.91,47913,2024-07-06,11:42:11,-72.204119,165.177783,1,40,184.0
488,kellyhopkins,kellyhopkins@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1466.57,30939,2024-06-28,09:33:28,-35.670549,84.319355,1,27,121.5
489,tiffanyfitzpatrick,tiffanyfitzpatrick@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1921.43,26606,2024-09-25,15:23:26,52.418657,-8.796125,1,71,326.6
490,donna28,donna28@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2035.17,26082,2024-11-01,06:11:37,13.127934,43.82948,1,91,441.35
491,kendralang,kendralang@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1005.88,94350,2024-03-30,18:04:25,-50.418053,64.340585,1,46,195.5
492,anthony20,anthony20@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3363.07,20482,2024-08-10,14:53:34,63.2836,2.139658,1,19,92.15
493,fieldsgeorge,fieldsgeorge@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1440.27,49536,2024-04-21,14:42:49,-20.482811,-138.326868,0,18,84.6
494,stoneannette,stoneannette@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3489.7,56111,2024-10-29,12:54:19,2.272642,-120.4148,1,100,450.0
495,kkelley,kkelley@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3274.3,17503,2024-07-31,10:57:47,-7.033677,-26.047416,1,50,230.0
496,billy86,billy86@gmail.com,Fleet Manager,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2808.78,68557,2024-08-24,15:24:59,-84.058349,89.928808,1,24,102.0
497,cunninghamgeorge,cunninghamgeorge@gmail.com,Fleet Manager,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1156.14,76366,2024-04-25,08:09:52,30.371031,154.89502,1,68,319.6
498,michael82,michael82@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2974.22,85444,2024-01-11,00:49:29,73.564278,170.526229,0,9,43.65
499,rangelheidi,rangelheidi@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1136.93,07158,2024-05-19,15:25:18,61.5818,114.18299,0,83,373.5
500,james90,james90@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1690.76,03023,2024-04-10,07:53:56,-37.602673,-80.604288,0,55,266.75
501,denise26,denise26@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3375.95,20551,2024-07-21,17:12:36,-89.075761,-36.807535,0,45,202.5
502,tsmith,tsmith@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2977.65,83173,2024-04-06,13:25:00,-89.585267,143.170271,1,9,38.25
503,dchurch,dchurch@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1111.39,79106,2024-11-12,17:51:27,-89.599269,-53.081491,1,34,144.5
504,annette01,annette01@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1577.82,80569,2024-07-06,14:19:28,-24.714426,86.751334,0,94,423.0
505,jamie15,jamie15@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1974.38,15434,2024-10-19,17:18:09,3.325242,67.738873,1,62,279.0
506,richard31,richard31@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1944.06,91476,2024-05-21,16:36:52,-86.64748,-73.863319,0,53,238.5
507,brian99,brian99@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2956.92,02706,2024-04-25,16:22:45,80.404235,-135.384834,1,98,441.0
508,richardsoncharles,richardsoncharles@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1187.5,02405,2024-07-21,05:56:52,-13.266813,83.641795,1,46,207.0
509,janet03,janet03@gmail.com,Fleet Manager,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1156.64,82384,2024-08-21,04:28:02,-40.645975,-166.963428,0,77,361.9
510,douglasduran,douglasduran@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3748.58,04046,2024-07-23,02:14:49,36.843348,-158.980592,0,93,451.05
511,michaelhubbard,michaelhubbard@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1764.39,38461,2024-10-08,21:31:22,-82.643155,174.736886,1,59,286.15
512,ipayne,ipayne@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3888.49,78663,2024-08-19,10:04:52,-37.888328,-9.542008,0,42,193.2
513,tammydouglas,tammydouglas@gmail.com,Fleet Manager,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2076.05,92610,2024-09-22,08:55:01,23.528981,113.596781,1,31,142.6
514,solistheresa,solistheresa@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2166.21,01113,2024-09-15,08:08:20,64.509622,11.331029,1,96,408.0
515,sherriberg,sherriberg@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2209.41,88320,2024-03-05,08:54:02,4.381645,63.916605,0,49,230.3
516,nleonard,nleonard@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1685.45,17185,2024-03-24,10:49:05,-43.728871,-48.785516,1,86,395.6
517,vtorres,vtorres@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2341.45,64600,2024-07-15,21:26:42,36.446664,170.776167,0,26,122.2
518,snunez,snunez@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1406.76,51119,2024-03-11,01:37:23,-31.233621,119.267907,0,81,372.6
519,pscott,pscott@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1843.91,62611,2024-04-17,14:38:56,-33.237098,39.623115,0,6,27.0
520,danielhoover,danielhoover@gmail.com,Fleet Manager,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2544.61,51256,2024-04-15,05:49:44,-16.809702,106.439714,1,26,122.2
521,angela65,angela65@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2737.44,45044,2024-07-01,10:03:41,-81.704179,54.665325,0,19,80.75
522,megan20,megan20@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3353.66,29884,2024-05-17,11:29:48,41.204055,-139.123087,1,63,283.5
523,stephensmichael,stephensmichael@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4731.06,68558,2024-07-18,19:56:13,-21.379711,-117.546301,0,74,347.8
524,michael04,michael04@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3553.71,83926,2024-06-12,06:05:36,-21.440415,108.774938,1,27,114.75
525,nancysweeney,nancysweeney@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2866.75,57107,2024-06-09,15:55:47,89.144834,-104.319378,1,59,277.3
526,jose75,jose75@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3923.76,94139,2024-01-31,09:41:16,69.045008,160.335253,0,46,195.5
527,gordonanthony,gordonanthony@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4016.04,02897,2024-07-15,07:36:36,-55.249498,-123.521927,1,65,305.5
528,rickyjordan,rickyjordan@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3410.28,27675,2024-01-20,10:48:58,-68.624595,13.884233,1,4,18.4
529,charles78,charles78@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4024.55,87112,2024-08-30,01:28:24,38.389156,-116.71645,0,99,455.4
530,meghanmorris,meghanmorris@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4167.86,93799,2024-08-26,02:45:36,65.707189,-22.424806,0,94,399.5
531,kathryn85,kathryn85@gmail.com,Fleet Manager,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4709.64,47231,2024-07-25,07:59:07,-70.71586,66.842365,0,16,68.0
532,barrettjessica,barrettjessica@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1967.72,36981,2024-02-19,23:41:32,26.384986,-24.638952,1,81,364.5
533,marietorres,marietorres@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1891.39,74007,2024-03-19,20:27:48,53.793968,161.116392,1,39,183.3
534,shelbyarias,shelbyarias@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1361.61,04390,2024-10-08,20:43:11,-36.927426,6.886793,1,70,297.5
535,jamesmurillo,jamesmurillo@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2467.24,74215,2024-03-20,09:51:48,37.650323,-123.703194,1,99,420.75
536,lmarks,lmarks@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4368.58,56554,2024-10-14,08:49:42,-68.284123,-54.343131,1,71,344.35
537,christophergray,christophergray@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2445.21,36304,2024-02-23,05:19:33,-6.835367,160.027906,1,79,383.15
538,brittany85,brittany85@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2695.26,59117,2024-07-31,17:28:20,-21.435446,170.279483,0,96,432.0
539,veronica66,veronica66@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,3265.56,99618,2024-09-24,01:30:29,-3.6658,-136.217542,0,17,76.5
540,christinemoore,christinemoore@gmail.com,Fleet Manager,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,2127.75,81315,2024-02-15,02:24:54,62.773162,10.005387,0,29,133.4
541,kenneth73,kenneth73@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1738.45,02159,2024-01-21,01:47:27,89.805927,-54.526659,0,23,111.55
542,brianbrown,brianbrown@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,4145.41,31499,2024-07-23,15:49:01,-87.317326,-83.785506,1,90,405.0
543,tammy65,tammy65@gmail.com,Fleet Manager,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,3614.98,36013,2024-04-09,21:47:41,77.85298,-151.245901,0,80,340.0
544,tiffany33,tiffany33@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4590.12,15718,2024-09-30,00:22:09,-9.729761,-128.580905,0,99,480.15
545,jeffrey85,jeffrey85@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1676.17,03665,2024-10-12,23:29:11,7.186901,26.843254,1,100,460.0
546,jenkinsdebra,jenkinsdebra@gmail.com,Fleet Manager,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,2526.64,35879,2024-07-27,13:30:37,-26.035747,158.842988,0,17,76.5
547,marqueztiffany,marqueztiffany@gmail.com,Fleet Manager,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,2269.39,39025,2024-04-17,09:43:23,50.928329,85.772669,1,82,348.5
548,walterstevens,walterstevens@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,4786.89,88304,2024-06-07,00:52:01,28.781894,-175.301968,0,21,101.85
549,matthewguzman,matthewguzman@gmail.com,Driver,Tesla1,4.4,233,485,366,493,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3783.91,91687,2024-10-13,04:56:11,-35.125065,119.837588,1,98,475.3
550,bernard88,bernard88@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,1372.84,77506,2024-08-27,14:15:00,0.209749,-10.744731,0,51,239.7
551,mfox,mfox@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3809.08,94076,2024-01-04,08:21:02,-84.873148,88.260767,1,77,354.2
552,xmccoy,xmccoy@gmail.com,Fleet Manager,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4064.7,53715,2024-11-06,14:51:07,-85.00041,86.25902,0,100,425.0
553,simmonsjoseph,simmonsjoseph@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,1410.19,19678,2024-03-24,01:19:37,36.43411,-176.307484,1,47,216.2
554,scott90,scott90@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,4324.64,73465,2024-07-23,12:26:04,-0.210545,60.387956,0,25,106.25
555,pcampbell,pcampbell@gmail.com,Driver,Tesla2,3.3,261,460,377,660,AWD,82.0,4694,1849,1443,2875,2232,388,561,5,3797.71,11711,2024-11-23,03:51:27,-60.221538,112.815087,0,100,460.0
556,michelletaylor,michelletaylor@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,4584.68,15597,2024-05-16,01:23:17,60.24706,-3.551423,1,24,112.8
557,fergusonheidi,fergusonheidi@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1046.11,98577,2024-03-12,04:36:59,-8.978225,-16.489834,0,4,17.0
558,vincentterry,vincentterry@gmail.com,Driver,Polestar,7.4,160,425,170,330,Front,78.0,4607,1800,1479,2735,2490,496,405,5,1891.1,49753,2024-03-27,04:17:12,2.361831,43.207963,0,40,170.0
559,yolson,yolson@gmail.com,Driver,Volkswagen,7.9,160,450,150,310,Rear,82.0,4261,1809,1568,2771,2300,447,385,5,1747.25,05293,2024-11-22,07:12:31,52.986432,-106.050724,0,85,382.5
560,jessicaterrell,jessicaterrell@gmail.com,Driver,BMW,5.7,190,470,250,430,Rear,83.9,4783,1852,1448,2856,2605,555,470,5,2944.62,29894,2024-04-30,06:08:10,39.778608,-72.928619,1,62,291.4
